UUID	Document Number	Date	In Handlist	Common Name	QUOTE_TRANSCRIPTION	Lat	Lng	ANCHOR	TYPE	Place_Type	Person_Gender	TAGS	Role	Person_Named by	Person_Job	COMMENTS
6300eea2-1868-421f-83a1-dbe1fb0ea1cf	HCM 1529	1315-10-20T00:00:00Z	0	William le Knoyl	William le Knoyl			char-offset:388	PERSON			Witness	Witness			
970fba98-b71d-4995-90ff-4cdd90da9a46	HCM 153	1317-12-18T00:00:00Z	0	bailiff of the bishop of Hereford	bailiff of the bishop of Hereford			char-offset:279	PERSON			Office		Office		
0dc83afd-63ef-4e39-b861-ce21ca682376	HCM 153	1317-12-18T00:00:00Z	0	Bertonestrete	Bertonestrete			char-offset:217	PLACE	Street		Street				
c3b5a8cc-239f-4399-abbf-9cbebf1e7a46	HCM 153	1317-12-18T00:00:00Z	0	Hereford	Hereford	52.05598	-2.71755	char-offset:104	PLACE			Nominative	Nominative			
196d9ff7-d3b5-4903-8a3f-0c611b28811a	HCM 153	1317-12-18T00:00:00Z	0	Hugh de Wormele	Hugh de Wormele			char-offset:384	PERSON			Witness	Witness			
4d483a3d-7e08-4596-ae13-8a22874f1487	HCM 153	1317-12-18T00:00:00Z	0	Hugh son of Hugh Trone de Hereford	Hugh son of Hugh Trone de Hereford			char-offset:78	PERSON			Principal				
a6501bbb-74bf-483c-b883-ff622b9553a3	HCM 153	1317-12-18T00:00:00Z	0	John Page	John Paige			char-offset:401	PERSON			Witness	Witness			
a953c33e-cd6b-42a4-844f-e4b7a134bb68	HCM 153	1317-12-18T00:00:00Z	0	John Peres	John Peres			char-offset:333	PERSON			Witness	Witness			
c3dcd587-a5bd-4040-92f1-aa7b178fac77	HCM 153	1317-12-18T00:00:00Z	0	Roger de Ledebury	Roger de Ledebury			char-offset:314	PERSON			Witness	Witness			
2f915c69-cdcf-4ee5-b69e-5a3c467c5820	HCM 153	1317-12-18T00:00:00Z	0	Roger le Tailour	Roger le Taillur			char-offset:345	PERSON			Witness	Witness			
184b2993-edf6-44d3-849b-895dbfe7166f	HCM 153	1317-12-18T00:00:00Z	0	Thomas de Maddeleye	Thomas de Maddeleye			char-offset:363	PERSON			Witness	Witness			
5fc3af6c-d665-4073-be36-a01bb9ed1673	HCM 153	1317-12-18T00:00:00Z	0	Thomas Theobaud	Thomas Theubaud			char-offset:262	PERSON			Witness	Witness		bailiff of the bishop of Hereford	
01b7e474-56af-43de-afe5-d0eb29573e12	HCM 1581	1306-07-03T00:00:00Z	0	Frater John	Frater John			char-offset:87	PERSON			Principal			abbot	
2d2a2686-0f9c-487c-afc9-0b895b068a33	HCM 1581	1306-07-03T00:00:00Z	0	John Polgroyn	John Polgroyn			char-offset:154	PERSON			Principal				
87da0217-6240-4835-9ede-9fc3b2705ec8	HCM 1581	1306-07-03T00:00:00Z	0	the chapter-house at Gloucester	the chapter-house at Gloucester			char-offset:422	PLACE	Building		Building				
97735fb4-8a8c-4c76-8248-8794f7260a2b	HCM 1581	1306-07-03T00:00:00Z	0	the convent of St. Peter's	the convent of St. Peter's			char-offset:111	PLACE	Building		Building				
051ce736-c797-4956-b7bb-dd3640af9438	HCM 1581	1306-07-03T00:00:00Z	0	the monastery of St. Peter	the monastery of St. Peter			char-offset:209	PLACE	Building		Building				
a8838026-8d73-49dc-b5dd-ebde9c781ce1	HCM 1599	1307-03-14T00:00:00Z	0	Canterbury	Canterbury	51.27968	1.07888	char-offset:102	PLACE			Nominative	Nominative			
643657c0-1032-4689-a32f-f87e545a68c1	HCM 1599	1307-03-14T00:00:00Z	0	Derby,	Derby,			char-offset:46	PLACE			Nominative	Nominative			
4866f87d-927f-4472-af2a-7431c9a9dcd6	HCM 1599	1307-03-14T00:00:00Z	0	Henry de Derby	Henry de Derby			char-offset:37	PERSON			Principal			vicar in spiritualities and temporalities of dominus Robert, archbishop of Canterbury	
6cbcd4e0-8ec1-49c2-999c-6ebdf4ef03d6	HCM 1599	1307-03-14T00:00:00Z	0	London	London	51.51437	-0.09229	char-offset:364	PLACE			Given at	Given at			
a81163c8-fded-4534-9c83-e1046c306648	HCM 1599	1307-03-14T00:00:00Z	0	Norwich	Norwich			char-offset:238	PLACE			Nominative	Nominative			
89d1a387-d5c4-4ac1-91df-d8e427876e0e	HCM 1599	1307-03-14T00:00:00Z	0	the abbot of Gloucester	the abbot of Gloucester			char-offset:267	PERSON			Office		Office		
5ff7a1ce-2111-4e01-b547-843bb3a69109	HCM 1599	1307-03-14T00:00:00Z	0	the official of the archdeacon of Norwich	the official of the archdeacon of Norwich			char-offset:204	PERSON			Office		Office		
0c3114b2-1de7-4479-8513-32049e74e794	HCM 1610	1305-04-27T00:00:00Z	0	John Thoky	Abbot and convent of St. Peter's, Gloucester			char-offset:87	PERSON			Collective|Office|Principal	Principal	Collective	Abbot of St Peter's Gloucester	
477b29b8-8b74-40ba-943a-8c9d8e029a3c	HCM 1610	1305-04-27T00:00:00Z	0	Bristol	Bristoll'	51.45000	-2.58333	char-offset:66	PLACE			Nominative	Nominative			
89894da2-8faf-4c49-b115-ab14480e2e6f	HCM 1610	1305-04-27T00:00:00Z	0	Gloucester	Gloucester	51.83396	-2.61134	char-offset:351	PLACE			Given at	Given at			
fb08cb86-3f69-4587-b71d-c3c8350a31f5	HCM 1610	1305-04-27T00:00:00Z	0	Gloucester	Gloucester	51.83396	-2.61134	char-offset:121	PLACE			Nominative	Nominative			
b4d8e8bd-29f4-42d3-9f4d-affde914e087	HCM 1610	1305-04-27T00:00:00Z	0	John de Bristol	John de Bristoll			char-offset:58	PERSON			Principal				
304d8f85-50ad-4015-b2d3-77a6de6653bd	HCM 1621	1313-12-15T00:00:00Z	0	Edward II	the king			char-offset:70	PERSON			Office|Principal	Principal	Office		King Edward II
e6a5d99a-8c52-4c05-b14c-84ab26bf9699	HCM 1621	1313-12-15T00:00:00Z	0	Gloucester	Gloucester	51.83396	-2.61134	char-offset:269	PLACE			Nominative	Nominative			
94f1be1d-3804-4551-aa9e-68ac3b4c5601	HCM 1621	1313-12-15T00:00:00Z	0	Gloucestershire	Gloucestershire			char-offset:97	PLACE			Nominative	Nominative			
6daf1997-8760-4cc0-880e-2f1a84a08c0d	HCM 1621	1313-12-15T00:00:00Z	0	Hingham, Norfolk	Hingham	52.58016	0.98170	char-offset:356	PLACE			Nominative	Nominative			
805e42cb-f2a0-4a1d-8dea-08b5187603e1	HCM 1621	1313-12-15T00:00:00Z	0	Huntley, Gloucestershire	Hunteleye	51.87216	-2.40512	char-offset:528	PLACE			Nominative	Nominative			
79ade5b0-4f52-43ae-ad5d-c3a1c9727bac	HCM 1621	1313-12-15T00:00:00Z	0	Lassindon’	Lassindon’			char-offset:589	PLACE			Nominative	Nominative			
b2244658-e568-4275-a631-f1c2fa2fb032	HCM 1621	1313-12-15T00:00:00Z	0	Minster-in-Thanet, Kent	Menstr’ in island of Thanet	51.33272	1.31184	char-offset:906	PLACE			Given at	Given at			
2501df64-5bc0-4712-abd3-e60668c6dbdd	HCM 1621	1313-12-15T00:00:00Z	0	Ryonnes	Ryonnes			char-offset:383	PLACE			Nominative	Nominative			
06482151-a406-42cd-9f36-de6b89f1048e	HCM 1621	1313-12-15T00:00:00Z	0	the abbot of Gloucester	the abbot of Gloucester.			char-offset:256	PERSON			Office		Office		
5ec06862-b8ec-4cc7-8a55-439d0357f885	HCM 1621	1313-12-15T00:00:00Z	0	the king's justices	the king's justices			char-offset:740	PERSON			Collective		Collective		
0625f81b-e268-4816-9ff2-8e7046ec1fbf	HCM 1621	1313-12-15T00:00:00Z	0	the king	The king			char-offset:856	PERSON			Office|Witness	Witness	Office		
fd8881f4-ffa1-4f21-969f-32f841573a1b	HCM 1621	1313-12-15T00:00:00Z	0	the sheriff of Gloucestershire	the sheriff of Gloucestershire			char-offset:82	PERSON			Office|Principal	Principal	Office		
01cdf692-4742-47ab-80b3-a5f14e1fd2ba	HCM 1621	1313-12-15T00:00:00Z	0	Weston-under-Penyard, Herefordshire	Weston’	51.90701	-2.53779	char-offset:478	PLACE			Nominative	Nominative			
37fe87e1-675d-4944-9a2f-b368bdcb758f	HCM 1621	1313-12-15T00:00:00Z	0	Wygorn'	Wygorn'			char-offset:289	PLACE			Nominative	Nominative			
1ba77220-c083-4ab2-a619-d67d5970423a	HCM 1622	1307-10-03T00:00:00Z	0	Gloucester	Gloucester	51.83396	-2.61134	char-offset:1460	PLACE			Given at	Given at			
a894f528-68c2-47ce-a32e-ca9fa3d53303	HCM 1622	1307-10-03T00:00:00Z	0	John, abbot of the convent of St Peter's, Gloucester	John, abbot			char-offset:88	PERSON			Principal				John, Abbot of the convent of St Peter's, Gloucester
77462e4d-0eb3-4ab5-a450-02b234375734	HCM 1622	1307-10-03T00:00:00Z	0	Reginald de Todeworth	Reginald de Todeworth			char-offset:173	PERSON			Principal			citizen of Salisbury (Nova Sarum)	
55fbbf3d-cbc3-47e1-b678-29a4505df360	HCM 1622	1307-10-03T00:00:00Z	0	Salisbury, Wiltshire	Salisbury (Nova Sarum)	51.07037	-1.79643	char-offset:208	PLACE			Nominative	Nominative			
e38b69c2-93ce-40d3-8720-9a68bea423f8	HCM 1622	1307-10-03T00:00:00Z	0	the chapter-house at Gloucester	the chapter-house at Gloucester			char-offset:1439	PLACE	Building		Building				
1453a15a-91c7-40bb-994b-925193720cd8	HCM 1622	1307-10-03T00:00:00Z	0	the convent of St. Peter's, Gloucester	the convent of St. Peter's, Gloucester			char-offset:105	PERSON			Collective|Principal	Principal	Collective		
4815fc25-484b-4c53-938c-961fef82e40f	HCM 1622	1307-10-03T00:00:00Z	0	the manor-house of Culn’ Roger	the manor-house of Culn’ Roger			char-offset:728	PLACE	Building		Building				
f7aa24b1-5c57-41f7-816e-85f7accce18b	HCM 1622	1307-10-03T00:00:00Z	0	the monastery of Gloucester	the monastery of Gloucester			char-offset:330	PERSON			Collective		Collective		
6f5a86cf-d3c8-45df-946c-0efe4570f5e1	HCM 1622	1307-10-03T00:00:00Z	0	Todeworth	Todeworth			char-offset:185	PLACE			Nominative	Nominative			
357d4067-a85d-41d7-95e3-72a5eb93a77d	HCM 1622	1307-10-03T00:00:00Z	0	Wanetyng	Wanetyng			char-offset:159	PLACE			Nominative	Nominative			
19429b10-eb63-41b1-8d5a-9e4a194415b7	HCM 1622	1307-10-03T00:00:00Z	0	William de Wanetyng	William de Wanetyng			char-offset:148	PERSON			Principal				is William de Wanetyng NOT a citizen of Salisbury like Reginald?; check to see if there's a typo (should it have been Citizens plural?)
57bc918a-e8af-46af-a4de-3eb1ddd1e847	HCM 1652	1314-10-24T00:00:00Z	0	Chester	Cestr'			char-offset:331	PLACE			Nominative	Nominative			Chester?
34df088e-dbd2-457f-bcda-906438c2a552	HCM 1652	1314-10-24T00:00:00Z	0	Edward I	Edward I			char-offset:425	PERSON			Dead				King Edward I
d4f6ca91-8578-4536-b878-b9baa7c7c3a3	HCM 1652	1314-10-24T00:00:00Z	0	Edward II	The king			char-offset:573	PERSON			Office		Office		Edward II
8d5d0b29-468d-4f3d-8bdf-1a6c9196669f	HCM 1652	1314-10-24T00:00:00Z	0	Edward II	Edward [II]			char-offset:37	PERSON			Principal				King Edward II
1c3332d2-3455-4699-80b9-da70bc56d626	HCM 1652	1314-10-24T00:00:00Z	0	Lincoln, Lincolnshire	Lincoln	53.23484	-0.53844	char-offset:872	PLACE			Given at	Given at			
38568756-eeed-46c4-94a2-0966612453fb	HCM 1652	1314-10-24T00:00:00Z	0	Roger de Cestr	Roger de Cestr			char-offset:322	PERSON			Dead				
ed2aaa88-a431-4aeb-9d52-322f79f6f76c	HCM 1652	1314-10-24T00:00:00Z	0	John Thoky	the abbot and convent			char-offset:233	PERSON			Collective		Collective	Abbot of St Peter's Gloucester	Abbot and convent of St Peter's Gloucester
54f2b64f-ab9b-41b0-8a81-deb47520f24b	HCM 1652	1314-10-24T00:00:00Z	0	the abbot and convent of St. Peter's, Gloucester,	the abbot and convent of St. Peter's, Gloucester,			char-offset:52	PERSON			Collective|Office|Principal	Principal	Collective		
9b917993-c56d-46cb-91f0-0491f743e42a	HCM 1657	1310-01-31T00:00:00Z	0	Alice	Alice			char-offset:108	PERSON			Executor|Principal	Principal			
1d59ff52-fa65-43d1-8bc4-abd673e6fcfd	HCM 1657	1310-01-31T00:00:00Z	0	Clifford, Herefordshire	Clifford	52.10425	-3.10255	char-offset:502	PLACE			Nominative	Nominative			
3fa73e4f-51ee-415e-8fa5-b2bd34b0de8e	HCM 1657	1310-01-31T00:00:00Z	0	Henry de Wyke	Henry de Wyke			char-offset:574	PERSON			Witness	Witness			
9f08fdfd-294f-4bbb-b673-c5ea88a843c4	HCM 1657	1310-01-31T00:00:00Z	0	Hugh Odierne	Hugh Odierne			char-offset:601	PERSON			Witness	Witness			
665ac809-15bf-4caf-9118-968d921a2727	HCM 1657	1310-01-31T00:00:00Z	0	John	John			char-offset:159	PERSON			Principal			abbot	
6b873bbf-1f3c-46db-924b-8531fc82f83f	HCM 1657	1310-01-31T00:00:00Z	0	Massington, Ledbury, Herefordshire	Masyntone			char-offset:523	PLACE			Nominative	Nominative			Mainstone?
4c495409-cc2f-4d27-ac99-06694b9fe5e6	HCM 1657	1310-01-31T00:00:00Z	0	Piddesmore, Moreton Valence, Gloucestershire	Pydesmore	51.78990	-2.32190	char-offset:563	PLACE			Nominative	Nominative			
da1e584c-c6fc-41ac-99bd-758f591f0e0f	HCM 1657	1310-01-31T00:00:00Z	0	Richard le Balun	Richard le Balun			char-offset:534	PERSON			Witness	Witness			
b631a142-abd5-40f8-828c-9810b2ea41f3	HCM 1657	1310-01-31T00:00:00Z	0	Standish, Gloucestershire	Stanedichss	53.58649	-2.66408	char-offset:467	PLACE			Given at	Given at			
8de32977-9b53-4352-8042-9eaf5580864c	HCM 1657	1310-01-31T00:00:00Z	0	Stephen de Masyntone	Stephen de Masyntone			char-offset:512	PERSON			Witness	Witness			
99f5d671-5d0e-410d-869a-ea53f2b7a7ed	HCM 1657	1310-01-31T00:00:00Z	0	Thomas Kec	Thomas Kec			char-offset:589	PERSON			Witness	Witness			
7735949c-7136-47ed-8f28-825abba4b42c	HCM 1657	1310-01-31T00:00:00Z	0	Thomas Le Brut	Thomas Le Brut			char-offset:124	PERSON			Dead				
5a9f1797-17c4-4f97-960b-9617d7a21edb	HCM 1657	1310-01-31T00:00:00Z	0	William de Clifford	William de Clifford			char-offset:491	PERSON			Witness	Witness			
a4efc79c-5e6e-4dad-bdcc-2ac3cb5a8240	HCM 1657	1310-01-31T00:00:00Z	0	William de Pydesmore	William de Pydesmore			char-offset:552	PERSON			Witness	Witness			
df461fb2-67ee-47f1-a76f-5a03022ad754	HCM 1657	1310-01-31T00:00:00Z	0	Wyke	Wyke			char-offset:583	PLACE			Nominative	Nominative			
a9e73e99-e627-4762-bdf4-24a363cc2d3d	HCM 1658	1315-01-26T00:00:00Z	0	Aymer de Valence	Aymer de Valence			char-offset:32	PERSON			Principal				
6b49a1c7-5659-4b80-acd8-3190906b75c5	HCM 1658	1315-01-26T00:00:00Z	0	John	John			char-offset:106	PERSON			Principal			abbot	
12bece70-e7ba-4223-a535-806429584879	HCM 1658	1315-01-26T00:00:00Z	0	London	London	51.51437	-0.09229	char-offset:393	PLACE			Given at	Given at			
40d83bbf-ef13-4a19-8b52-250380a8b18c	HCM 1658	1315-01-26T00:00:00Z	0	Valence, France	Valence	44.93330	4.89170	char-offset:41	PLACE			Nominative	Nominative			
b8eb30f4-befd-4a36-955c-30a3ba92362d	HCM 1658	1315-01-26T00:00:00Z	0	weir (gurges)	weir (gurges)			char-offset:236	PLACE			Natural feature				
0cf61566-bda2-4b41-a718-e98482fa8679	HCM 1658a	1315-02-04T00:00:00Z	0	hospital of St. Catherine	hospital of St. Catherine			char-offset:168	PLACE	Building		Building				
b76e387c-8361-4057-87c5-52d65515e51a	HCM 1658a	1315-02-04T00:00:00Z	0	Ledbury, Herefordshire	Ledebur	52.03581	-2.42234	char-offset:197	PLACE			Nominative	Nominative			
d5f55328-c5e4-4064-aa2f-6533fe9af190	HCM 1679	1315-08-25T00:00:00Z	0	John Bele de Wydyngdon	John Bele de Wydyngdon			char-offset:175	PERSON			Principal				
c1268f42-8389-4a55-a591-ea7ff4d4ad0b	HCM 1682	1306-03-29T00:00:00Z	0	Gloucester	Gloucester	51.83396	-2.61134	char-offset:951	PLACE			Given at	Given at			
655fe31e-f87f-4a9b-8466-a6238869d132	HCM 1682	1306-03-29T00:00:00Z	0	John atte Mulle	John atte Mulle			char-offset:125	PERSON			Principal				
937521a2-dc34-463e-b2a6-111a6d5b1e17	HCM 1682	1306-03-29T00:00:00Z	0	John	John			char-offset:65	PERSON			Principal			abbot	
c70dd375-6afb-4fcf-8ee6-3df57e040652	HCM 1682	1306-03-29T00:00:00Z	0	the chapter-house at Gloucester	the chapter-house at Gloucester			char-offset:930	PLACE	Building		Building				
d0373fc4-b43f-463b-8481-223e33f99557	HCM 1683	1317-03-29T00:00:00Z	0	Gloucester	Gloucester	51.83396	-2.61134	char-offset:887	PLACE			Given at	Given at			
2297c89f-84e9-4e3f-9044-096cb53823d6	HCM 1683	1317-03-29T00:00:00Z	0	Herbert atte Mulle	Herbert atte Mulle			char-offset:148	PERSON			Dead				
85e21ed5-889b-42a0-9d5a-e4680e7be1e2	HCM 1683	1317-03-29T00:00:00Z	0	John	John			char-offset:64	PERSON			Principal			abbot	
34bbb125-baa1-4ec6-89b9-27a8afcf8c37	HCM 1683	1317-03-29T00:00:00Z	0	Prior of Stanleye	Prior of Stanleye			char-offset:457	PERSON			Office		Office		
dc1ba7ce-e981-4bf6-ac77-d5d7efe1cbb7	HCM 1683	1317-03-29T00:00:00Z	0	the chapter-house at Gloucester	the chapter-house at Gloucester.			char-offset:866	PLACE	Building		Building				
bc216623-0be2-4fa8-9417-32a2daedd70a	HCM 1683	1317-03-29T00:00:00Z	0	the convent of St, Peter'	the convent of St, Peter'			char-offset:81	PLACE	Building		Building				
42f21db6-93cc-4143-a07e-4d1c9c0b5bfa	HCM 1703	1317-10-08T00:00:00Z	0	Alan Plotemo	Alan Plotemo			char-offset:948	PERSON			Witness	Witness			
4dc6aa72-8399-4eca-8fbd-ecddb4c5f624	HCM 1703	1317-10-08T00:00:00Z	0	ditch	ditch			char-offset:389	PLACE			Natural feature				
0b91bbc4-2a30-40a1-a0ed-c1667e35c119	HCM 1703	1317-10-08T00:00:00Z	0	Hugh son of Philip	Hugh son of Philip			char-offset:978	PERSON			Scribe				
5cf4cd40-98e8-4b0d-b1e4-b117c4d3f987	HCM 1703	1317-10-08T00:00:00Z	0	Overton, Shropshire	Overton	52.34370	-2.73057	char-offset:920	PLACE			Nominative	Nominative			
416b8557-646e-47bd-a9e5-0b20768a1f70	HCM 1703	1317-10-08T00:00:00Z	0	Philip Bosse	Philip Bosse			char-offset:88	PERSON			Principal				
b7e68b5a-0933-4b0c-8595-92534ec8b6b5	HCM 1703	1317-10-08T00:00:00Z	0	Philip Bosse of Turford	Philip Bosse of Turford			char-offset:88	PERSON			Principal				
d17048eb-0acf-4b68-a2ae-e135885ea5b6	HCM 1703	1317-10-08T00:00:00Z	0	Robert Culbel	Robert Culbel			char-offset:963	PERSON			Witness	Witness			
d6752084-d179-4a0b-9baf-247f547a0f92	HCM 1703	1317-10-08T00:00:00Z	0	the field of Turford	the field of Turford			char-offset:193	PLACE	Natural feature		Natural feature				
f1188a8e-faa8-4ee6-a5f4-b3fb8fe837ca	HCM 1703	1317-10-08T00:00:00Z	0	the field towards Wulferton'	the field towards Wulferton'			char-offset:247	PLACE	Natural feature		Natural feature				
63f9730d-050f-46e9-8c6b-a13468cffbb3	HCM 1703	1317-10-08T00:00:00Z	0	Thomas, lord of Overton	Thomas, lord of Overton			char-offset:904	PERSON			Witness	Witness			
64900b6d-5221-48d7-8e91-038bb63bcbd6	HCM 1703	1317-10-08T00:00:00Z	0	Turford in Overton, Shropshire	Turford	52.34370	-2.73057	char-offset:883	PLACE			Given at	Given at			
39bd4c51-ad5c-4d6d-a14b-e2c5850871b3	HCM 1703	1317-10-08T00:00:00Z	0	Turford in Overton, Shropshire	Turford	52.34370	-2.73057	char-offset:104	PLACE			Nominative	Nominative			
e4a0e544-3bd7-4462-ae46-30b6f6dced8b	HCM 1703	1317-10-08T00:00:00Z	0	Walter of Turford	Walter of Turford			char-offset:116	PERSON			Principal				
90ee7057-f6fa-4f5e-b705-6eaba11ab5e9	HCM 1703	1317-10-08T00:00:00Z	0	William Carbonel	William Carbonel			char-offset:930	PERSON			Witness	Witness			
cc4b7af1-8b53-4ce0-b68d-93dfa2756e0d	HCM 1734	1317-10-16T00:00:00Z	0	Giles le Ferur	Giles le Ferur			char-offset:502	PERSON			Witness	Witness			
7d0cfb7f-280f-415f-8ee5-99cff6e94d19	HCM 1734	1317-10-16T00:00:00Z	0	Hugh de Sothynton	Hugh de Sothynton			char-offset:70	PERSON			Principal|Scribe	Principal			
fd6e50ef-58e6-4743-9e60-caa4c65e041d	HCM 1734	1317-10-16T00:00:00Z	0	Ledbury, Herefordshire	Ledbury	52.03581	-2.42234	char-offset:430	PLACE			Given at	Given at			
8c5ff270-4039-4d6f-ad45-7ed477ac9a1c	HCM 1734	1317-10-16T00:00:00Z	0	Richard Berde	Richard berde			char-offset:469	PERSON			Witness	Witness			
b611f517-4dd6-4e31-9523-93ed9dc7a08c	HCM 1734	1317-10-16T00:00:00Z	0	Roger Pelliparie	Roger Pelliparie			char-offset:518	PERSON			Witness	Witness			
28698f50-3542-44bf-9377-11d852f2e17c	HCM 1734	1317-10-16T00:00:00Z	0	the Hospital of the Blessed Katherine at Ledbury	the Hospital of the Blessed Katherine at Ledbury			char-offset:371	PLACE	Building		Building				
cd203e49-8e5c-4e6a-a837-b271db70e654	HCM 1734	1317-10-16T00:00:00Z	0	Walter de Weston	Walter de Weston			char-offset:450	PERSON			Witness	Witness			
5ed39023-09e0-41cb-ba10-17f26cf4843a	HCM 1734	1317-10-16T00:00:00Z	0	Weston-under-Penyard, Herefordshire	Weston	51.90701	-2.53779	char-offset:460	PLACE			Nominative	Nominative			
ff3bca60-d5ba-4eb5-9ab0-7b0e97d837c5	HCM 1734	1317-10-16T00:00:00Z	0	William de Preston	William de Preston			char-offset:46	PERSON			Principal				
b3a79c8c-14ea-4afb-80d1-55abc4905d42	HCM 1736	1305-07-09T00:00:00Z	0	Ocle Pychard, Herefordshire	Acle	52.11315	-2.59605	char-offset:145	PLACE			Nominative	Nominative			
13d68220-cbd3-4aeb-9129-1af4242586cf	HCM 1736	1305-07-09T00:00:00Z	0	Alice	Alice			char-offset:105	PERSON			Principal				
b60eff31-fed5-4afa-84d2-4cf303330cab	HCM 1736	1305-07-09T00:00:00Z	0	Beckenham, London	Bekynham	51.40348	-0.03183	char-offset:285	PLACE			Nominative	Nominative			
c796dd03-f470-4414-9335-c5291f389df6	HCM 1736	1305-07-09T00:00:00Z	0	Bereford	Bereford			char-offset:265	PLACE			Nominative	Nominative			??
8c64e0cf-6e33-42bf-941e-201dc850c1ef	HCM 1736	1305-07-09T00:00:00Z	0	Bulleye	Bulleye			char-offset:93	PLACE			Nominative	Nominative			
e65e506b-9a85-44ac-8c35-25bddd66ed95	HCM 1736	1305-07-09T00:00:00Z	0	Elias de Bekynham	Elias de Bekynham			char-offset:276	PERSON			Witness	Witness			
82d8e788-15d6-455e-b7bd-14a185e8edc7	HCM 1736	1305-07-09T00:00:00Z	0	Hingham, Norfolk	Hengham	52.58016	0.98170	char-offset:245	PLACE			Nominative	Nominative			
efbe9731-9696-44ce-b204-cb7df9d2b00f	HCM 1736	1305-07-09T00:00:00Z	0	John de Acle	John de Acle			char-offset:137	PERSON			Principal			chaplain	
6c3bf6be-390c-4c65-9364-3773218dae85	HCM 1736	1305-07-09T00:00:00Z	0	Lambert de Trikingham	Lambert de Trikingham			char-offset:330	PERSON			Witness	Witness			
c7de35c1-3a58-49c0-9afc-2ae759e33e1a	HCM 1736	1305-07-09T00:00:00Z	0	Peter Malorre	Peter Malorre			char-offset:295	PERSON			Witness	Witness			
4227b685-958b-4fdb-9318-0de0512eaefe	HCM 1736	1305-07-09T00:00:00Z	0	Ralph de Hengham	Ralph de Hengham			char-offset:236	PERSON			Witness	Witness			
3f05750d-8d52-4a47-a42d-a397b007d8a2	HCM 1736	1305-07-09T00:00:00Z	0	Roger de la Grene de Bulleye	Roger de la Grene de Bulleye			char-offset:72	PERSON			Principal				
7bb641d0-4adf-42c9-9267-cb135d9b2075	HCM 1736	1305-07-09T00:00:00Z	0	the king's court at Westuinster	the king's court at Westuinster			char-offset:197	PLACE	Building		Building				
d917794c-e023-45e2-a0c9-308278c2df8e	HCM 1736	1305-07-09T00:00:00Z	0	Trikingham	Trikingham			char-offset:341	PLACE			Nominative	Nominative			
b2c50766-5ae0-4b18-9c93-48e46e0f343e	HCM 1736	1305-07-09T00:00:00Z	0	Westminster, London	Westuinster	51.499444	-0.1275	char-offset:217	PLACE			Given at	Given at			
