Doc Number,Alt Numbering,Normalized text,Person ID,QUOTE_TRANSCRIPTION,UUID,Supplemental naming,COMMENTS,Principal|Office,Unhandled Tags 2,Clerical?,Patronymic?,Named by,Scribe,Principal,Witness,Dead,Gender
RBLR 1403,"RBLR 1403, HCM 14",John de la Barewe,9f198569-1a34-4d35-835d-0b7dea068a59,"John de Barewe, seneschal of the chapter of Hereford,",c59e3b9f-719e-4571-ac6b-61d8598fbcec,"seneschal of the chapter of Hereford,",,Witness|Agent,Agent,,,,,,Witness,,M
RBLR 1601,"RBLR 1601, HCM 26",John de la Barewe,9f198569-1a34-4d35-835d-0b7dea068a59,"John de Barewe, then seneschal of the dean and chapter of the church of Hereford",21f73a23-e286-4dee-b177-a42f508c4538,then seneschal of the dean and chapter of the church of Hereford,,Witness|Agent,Agent,,,,,,Witness,,M
RBLR 1602,"RBLR 1602, HCM 27",John de la Barewe,9f198569-1a34-4d35-835d-0b7dea068a59,"John de Barewe, then seneschal of the dean and chapter of the church of Hereford",f67b1f0f-687a-4aa1-bfec-045cd8294eba,then seneschal of the dean and chapter of the church of Hereford,duplicate of previous (RBLR 1601/HCM 26),Witness|Agent,,,,,,,,,
RBLR 1603,"RBLR 1603, HCM 33",John de la Barewe,9f198569-1a34-4d35-835d-0b7dea068a59,"John de Barewe, then seneschal of the dean and chapter of Hereford",4ebfc040-0b00-43fd-8531-f62b29bafaa2,then seneschal of the dean and chapter of Hereford,,Witness|Agent,Agent,,,,,,Witness,,M
RBLR 1722,"RBLR 1722, HCM 1041",John de la Barewe,9f198569-1a34-4d35-835d-0b7dea068a59,John de Barewe,cc27a712-7510-4d93-9a0e-deb453afc620,,,Principal,,,,,,Principal,,,M
RBLR 1901,"RBLR 1901, HCM 34",John de la Barewe,9f198569-1a34-4d35-835d-0b7dea068a59,"John de Barewe, then seneschal of the dean and chapter of the church of",a6529ac2-9b15-4578-8df2-ad5f7fb64cf9,then seneschal of the dean and chapter of the church of,,Witness|Agent,Agent,,,,,,Witness,,M
HCM 44,,John de la Barre,e2f7d0d5-c812-422e-9b30-67b290fa2043,Jokn de la Barre,492b3fee-5244-42b8-a8df-0ebb6d4262b0,,,Witness,,,,,,,Witness,,M
HCM 66,,John de la Barre,e2f7d0d5-c812-422e-9b30-67b290fa2043,John de la Barr',e2f7d0d5-c812-422e-9b30-67b290fa2043,,bailiff of king in H with John Blod and Thomas Tope,Witness|Agent,Agent,,,,,,Witness,,M
HCM 2289,,John de la Bere,f08cc8bd-288f-4510-8d4c-5dc00e083e06,John his son,f08cc8bd-288f-4510-8d4c-5dc00e083e06,,son to Richard de la Bere|knight,Witness,,,,,,,Witness,,M
HCM 15,,John de la Berne,e13fc4a9-c1ec-42fe-aa78-8e6b9ccf4712,John de la Berne,e13fc4a9-c1ec-42fe-aa78-8e6b9ccf4712,,,Neighbor,Neighbor,,,,,,,,M
HCM 16,,John de la Berne,e13fc4a9-c1ec-42fe-aa78-8e6b9ccf4712,John de la berne,441d7058-e417-491f-97b2-2277cb13ba13,,,Neighbor,Neighbor,,,,,,,,M
HCM 21,,John de la Berne,e13fc4a9-c1ec-42fe-aa78-8e6b9ccf4712,John de La Berne,b311655b-a1c6-4113-b3a4-9d97e7c45978,,,Neighbor,Neighbor,,,,,,,,M
HCM 226,,John de la Berne,e13fc4a9-c1ec-42fe-aa78-8e6b9ccf4712,"John de la Berne,",0db77a11-4214-4559-bf2c-6dbdb4c1dc29,,,Witness,,,,,,,Witness,,M
HCM 31,,John de la Berne,e13fc4a9-c1ec-42fe-aa78-8e6b9ccf4712,John de la Berne,f1fec787-fd3a-40c3-b434-2807d90a4735; c79436b6-a362-43b3-9803-b491654d76c1,,,Neighbor,Neighbor,,,,,,Witness,,M
HCM 56,,John de la Berne,e13fc4a9-c1ec-42fe-aa78-8e6b9ccf4712,John dela Berne,6e960198-3412-464d-b631-e8c311b4176b,,,Witness,,,,,,,Witness,,M
HCM 608,,John de la Berne,e13fc4a9-c1ec-42fe-aa78-8e6b9ccf4712,John de la Berne,5006b09b-4824-4f15-a559-a347a898d4e6; 782f826d-2ab4-487c-ae5b-2a245417c2f6,,,Neighbor,Neighbor,,,,,,Witness,,M
RBLR 0501,"RBLR 0501, HCM 23",John de la Berne,e13fc4a9-c1ec-42fe-aa78-8e6b9ccf4712,John  de la Berne,8d523cd4-d5d9-4eab-a334-d83225e08a67; df90fe3f-93ac-4ffe-8cee-9ebc070afae0,,,Neighbor,Neighbor,,,,,,Witness,,M
RBLR 1201,"RBLR 1201, HCM 553",John de la Berne,e13fc4a9-c1ec-42fe-aa78-8e6b9ccf4712,John de la Berne.,3361c311-bd57-48a8-a23f-cebc73c36da7,,,Principal,,,,,,Principal,,,M
RBLR 1303,"RBLR 1303, HCM 17",John de la Berne,e13fc4a9-c1ec-42fe-aa78-8e6b9ccf4712,John de la Berne,22885c36-fdb1-4fd1-b1d2-e7a164811e4e,,,Witness,,,,,,,Witness,,M
RBLR 1403,"RBLR 1403, HCM 14",John de la Berne,e13fc4a9-c1ec-42fe-aa78-8e6b9ccf4712,John de la Berne,445bea94-2244-4b27-a443-347c062b5591,,,Witness,,,,,,,Witness,,M
RBLR 1404,"RBLR 1404, HCM 117",John de la Berne,e13fc4a9-c1ec-42fe-aa78-8e6b9ccf4712,John de la Berne,010196bb-5f52-4f80-aff4-532cb0a58ff5,,,Neighbor,Neighbor,,,,,,,,M
RBLR 1601,"RBLR 1601, HCM 26",John de la Berne,e13fc4a9-c1ec-42fe-aa78-8e6b9ccf4712,"John de la Berne, father of the said John de la Berne",8b838ea3-c241-4725-8c2e-e163f334d40d,father of the said John de la Berne,,Dead|Lease-holder,Lease-holder,,,,,,,Dead,M
RBLR 1602,"RBLR 1602, HCM 27",John de la Berne,e13fc4a9-c1ec-42fe-aa78-8e6b9ccf4712,"John de la Berne, father of the said John de la Berne",1c0e9bb5-4ca4-4843-a725-e75d922c10c1,father of the said John de la Berne,duplicate of previous (RBLR 1601/HCM 26),Dead|Lease-holder,,,,,,,,,
HCM 200,,John de la Berne II,0f5ad372-1782-4232-96fe-d02a67ceb74f,John de Berne,0f5ad372-1782-4232-96fe-d02a67ceb74f,,,Witness,,,,,,,Witness,,M
HCM 470,,John de la Berne II,0f5ad372-1782-4232-96fe-d02a67ceb74f,"John de Berne,",6aa83da0-5ebc-4ccc-b6af-72a92e5f52d1,,,Witness,,,,,,,Witness,,M
HCM 710,,John de la Berne II,0f5ad372-1782-4232-96fe-d02a67ceb74f,"John de la Berne,",9f9d4af0-0ef0-4b0f-b72b-d9e6e5596f03,,"elsewhere John de Berne; prob same guy, desc from John de la Berne I",Witness,,,,,,,Witness,,M
RBLR 1601,"RBLR 1601, HCM 26",John de la Berne II,0f5ad372-1782-4232-96fe-d02a67ceb74f,John de la Berne,bb050030-dd70-469f-9340-63c82106070f,,husband to Sibil|son to John de la Berne (dead),Principal,,,,,,Principal,,,M
RBLR 1602,"RBLR 1602, HCM 27",John de la Berne II,0f5ad372-1782-4232-96fe-d02a67ceb74f,John de la Berne,c754d4f9-fa26-44b7-a0c0-e0429a326c00,,husband to Sibil|son to John de la Berne (dead),Principal,,,,,,,,,
RBLR 1607,,John de la Berne II,0f5ad372-1782-4232-96fe-d02a67ceb74f,John de la Berne,eb2fd3a1-07fb-4e5f-9f15-42b3b7a0209b,,husband to Sibel,Principal,,,,,,Principal,,,M
RBLR 1608,"RBLR 1608, HCM 4",John de la Berne II,0f5ad372-1782-4232-96fe-d02a67ceb74f,John de la Berne,f8907402-40d2-412f-afc6-4d1532788f48,,husband to Sybil,Principal,,,,,,Principal,,,M
HCM 2540,,John de la Donne,90e180bd-2e35-4583-9ec5-bb060ef0f718,Sohn de la Donne,90e180bd-2e35-4583-9ec5-bb060ef0f718,,,Witness|Scribe,,,,,Scribe,,Witness,,M
HCM 2503,,John de la Felde,8c0a8469-c649-4985-947b-e6bc21844f83,"John, son of Adam de la felde",f370c51e-5e19-4a65-81f3-8b656d410baa,son of Adam de la felde,,Principal,,,,Parent,,Principal,,,M
HCM 2540,,John de la Felde,8c0a8469-c649-4985-947b-e6bc21844f83,"John de la Feld',",e6e7448f-4c2d-44cb-80a7-bf8724086e8c,,,Witness,,,,,,,Witness,,M
HCM 2549,,John de la Felde,8c0a8469-c649-4985-947b-e6bc21844f83,John de la Felde,ab9a8e7f-ab7d-405e-a8cc-f002770ce346,,agent for D&C of Hereford,Agent,Agent,,,,,,,,M
HCM 2555,,John de la Felde,8c0a8469-c649-4985-947b-e6bc21844f83,John de  la Felde.,ae2e3ff6-6ba1-41c4-8d01-083f63c6efe5,,agent of D&C of H,Agent,Agent,,,,,,,,M
HCM 2556,,John de la Felde,8c0a8469-c649-4985-947b-e6bc21844f83,"John de la Felde,",b6054220-7d10-4ba4-b51d-3d4a08e11490,,agent for D&C of H,Agent,Agent,,,,,,,,M
HCM 2572,,John de la Felde,8c0a8469-c649-4985-947b-e6bc21844f83,John de la Feide,28348cab-299c-4070-ae0d-691b139d239f,,agent for Hereford D&C,Agent,Agent,,,,,,,,M
HCM 2577,,John de la Felde,8c0a8469-c649-4985-947b-e6bc21844f83,John de la Felde,1280124c-e038-4548-90c3-d5a986178166,,,Principal,,,,,,Principal,,,M
HCM 2652,,John de la Felde,8c0a8469-c649-4985-947b-e6bc21844f83,John de la la Felde,14df2674-256b-4dad-89ee-29581fddd444,,,Principal,,,,,,Principal,,,M
HCM 2656,,John de la Felde,8c0a8469-c649-4985-947b-e6bc21844f83,John de la Felde,95b0dec4-266f-4aea-b401-aec52e5e889a,,,Principal,,,,,,Principal,,,M
HCM 2705,,John de la Felde,8c0a8469-c649-4985-947b-e6bc21844f83,. John de la vec,edb08f45-44b5-451d-88f4-c357dd0207c3,,John de la Felde,Principal,,,,,,Principal,,,M
HCM 290,,John de la Felde,8c0a8469-c649-4985-947b-e6bc21844f83,John de la Felde,2ea65d35-8496-45a6-9952-e397cee17a6e,,,Witness,,,,,,,Witness,,M
HCM 308,,John de la Felde,8c0a8469-c649-4985-947b-e6bc21844f83,Johu de la Felde,f25d644d-a096-480f-8709-8db591cb0a82,,,Witness,,,,,,,Witness,,M
HCM 375,,John de la Felde,8c0a8469-c649-4985-947b-e6bc21844f83,"John de la Felde, then bailiff of the bishop of Hereford in Lugge",835280c7-1bdd-45e7-bbfb-e8fe19fa6769,then bailiff of the bishop of Hereford in Lugge,,Witness|Agent,Agent,,,,,,Witness,,M
HCM 608,,John de la Felde,8c0a8469-c649-4985-947b-e6bc21844f83,"John de la Felde, bailiff of the bishop of Hereford",947c611d-d7f7-4a03-9c07-5644e9d5d4a1,bailiff of the bishop of Hereford,,Witness|Agent,Agent,,,,,,Witness,,M
HCM 670,,John de la Felde,8c0a8469-c649-4985-947b-e6bc21844f83,John in the Felde,31980bb1-850b-489a-ad72-5d384f7f2bf1,,,Witness|Scribe,,,,,Scribe,,Witness,,M
RBLR 0501,"RBLR 0501, HCM 23",John de la Felde,8c0a8469-c649-4985-947b-e6bc21844f83,John de la feldey,fbbde46d-2834-4545-87e8-ef1356cd45b2,,,Witness,,,,,,,Witness,,M
RBLR 0801,"RBLR 0801, HCM 1732",John de la Felde,8c0a8469-c649-4985-947b-e6bc21844f83,John de elde,46a84688-39c5-4dde-b405-e154fc095286,,John de la Felde,Witness,,,,,,,Witness,,M
RBLR 0802,"RBLR 0802, HCM 28",John de la Felde,8c0a8469-c649-4985-947b-e6bc21844f83,John de la Felde,065b1009-603f-49b0-a644-1a6dea376b17,,,Witness,,,,,,,Witness,,M
RBLR 0907,"RBLR 0907, HCM 1733",John de la Felde,8c0a8469-c649-4985-947b-e6bc21844f83,John de la Felde,91e20c1b-d228-407d-a8e1-cce5ddaef286,,,Witness,,,,,,,Witness,,M
RBLR 1601,"RBLR 1601, HCM 26",John de la Felde,8c0a8469-c649-4985-947b-e6bc21844f83,John de la Felde,9c24e796-8c15-42d9-a1c3-8a9488f5bec1,,,Witness,,,,,,,Witness,,M
RBLR 1602,"RBLR 1602, HCM 27",John de la Felde,8c0a8469-c649-4985-947b-e6bc21844f83,John de la Felde,e4e5c17e-50a1-4781-8a85-c1bc9ad9d89b,,duplicate of previous (RBLR 1601/HCM 26),Witness,,,,,,,,,
RBLR 1603,"RBLR 1603, HCM 33",John de la Felde,8c0a8469-c649-4985-947b-e6bc21844f83,"John de la Felde,",b1e79b34-b198-4942-9e48-46ada496aeac,,,Witness,,,,,,,Witness,,M
RBLR 1605,,John de la Felde,8c0a8469-c649-4985-947b-e6bc21844f83,Johannis de la Felde;,7f96f2cc-5038-4e75-bd2a-6cff3ea8aae5,,in AO familia,Witness|Clerical,,TRUE,,,,,Witness,,M
RBLR 1722,"RBLR 1722, HCM 1041",John de la Felde,8c0a8469-c649-4985-947b-e6bc21844f83,John de la Felde,8f34945e-0f20-4277-ba52-a104bf8a0a27,,Executor of RS|Canon of H,Principal|Clerical|Agent,Agent,TRUE,,,,Principal,,,M
RBLR 1742,,John de la Felde,8c0a8469-c649-4985-947b-e6bc21844f83,"Johanni de la Felde,",19888967-69cb-444d-a9c1-3f935187e2b3,,,Principal|Clerical|Agent,,,,,,,,,
RBLR 2603,,John de la Felde,8c0a8469-c649-4985-947b-e6bc21844f83,"John de la Felde,",d4f30783-7c00-4f43-8200-99c700cb753e,,executor of RS,Principal|Clerical|Agent,Agent,TRUE,,,,Principal,,,M
RBLR 2603-em,,John de la Felde,8c0a8469-c649-4985-947b-e6bc21844f83,,83b7375c-22e7-4fd1-8cc6-cb75318beefe,,executor of RS,Principal|Clerical|Agent,,,,,,,,,
RBLR 2801,"RBLR 2801, HCM 1051",John de la Felde,8c0a8469-c649-4985-947b-e6bc21844f83,Sonn de le Felde,8c0a8469-c649-4985-947b-e6bc21844f83,canon of Hereford; executor of Swinfield,canon from 1316 (HRS calls him John de la Fowe),Principal|Clerical|Agent,Agent,TRUE,,,,Principal,,,M
RBLR 2801-em,"RBLR 2801-em, HCM 1051-em",John de la Felde,8c0a8469-c649-4985-947b-e6bc21844f83,"executors domini John de la Felde and Roger de Breintone, canons of the church of Hereford",93802f54-19c3-41ca-bb88-4f9b2bc3b5a9,"canons of the church of Hereford, executor of Swinfield","executors for RS, Bp of H",Clerical|Principal|Agent|Collective,Agent,TRUE,,Collective,,Principal,,,M
RBLR 2804,,John de la Felde,8c0a8469-c649-4985-947b-e6bc21844f83,"Johanne de la Felde,",4349f9f8-30bc-495e-b93d-b3ed3edc4992,canon of Hereford,,Witness|Clerical,,TRUE,,,,,Witness,,M
RBLR 3003,"RBLR 3003, HCM 2089",John de la Felde,8c0a8469-c649-4985-947b-e6bc21844f83,"John de la Felde,",815e329e-3f45-495c-abda-dd420a84aef3,,,Witness|Clerical,,,,,,,,,
RBLR 3003-em2,"RBLR 3003-em2, HCM 2089-em2",John de la Felde,8c0a8469-c649-4985-947b-e6bc21844f83,"John de la Felde,",19bd16f0-d445-41b5-916e-ecb786d1023c,,,Witness|Clerical,,TRUE,,,,,Witness,,M
RBLR 3702,"RBLR 3702, HCM 1068",John de la Felde,8c0a8469-c649-4985-947b-e6bc21844f83,John de la Feld’,0106571a-5fa2-4114-ad9b-cc28e270aac7,,"co-exec with Roger Breynton for Swinfield|will be dead by HCM 1072, in Jan 1347",Principal|Agent|Clerical,Agent,TRUE,,,,Principal,,,M
RBLR 4503,"RBLR 4503, HCM 1378",John de la Felde,8c0a8469-c649-4985-947b-e6bc21844f83,"John de la Ffelde, canons of Hereford.",c66f83f1-4f3b-4325-9ea1-b524fde856f6,canons of Hereford,(is he dead?) co-exec or former co-exec for RS|canon of H,Clerical|Principal,,TRUE,,,,Principal,,,M
RBLR 4503-em1,"RBLR 4503-em1, HCM 1378-em1",John de la Felde,8c0a8469-c649-4985-947b-e6bc21844f83,John de la Ffelde,8039e951-2556-4bef-aa69-dd1ac7cba892,,"(called canons of H, but were they all three in 1318?)",Principal|Clerical,,TRUE,,,,Principal,,,M
RBLR 4503-em2,"RBLR 4503-em2, HCM 1378-em2",John de la Felde,8c0a8469-c649-4985-947b-e6bc21844f83,John de la Ffelde,92a3bb2b-04fc-4278-b7ae-a4dcf2a8e7df,,,Principal|Clerical,,TRUE,,,,Principal,,,M
HCM 680,,John de la Grene,c7c839f4-bd55-48c1-998b-0bc2af25efd4,John de Grene,e5e9068d-7bca-4064-8f71-67cfa389f219,,,Witness,,,,,,,Witness,,M
HCM 683,,John de la Grene,c7c839f4-bd55-48c1-998b-0bc2af25efd4,John de la Grene,c7c839f4-bd55-48c1-998b-0bc2af25efd4,,,Neighbor,Neighbor,,,,,,,,M
HCM 1376,,John de la Halle,3ad90ed7-806c-4dc0-bbb8-13052f68dd5d,John atte Halle,f9bfe31c-577d-4ae0-b1c5-bcb97aea05b5,,also given at hereford,Witness,,,,,,,Witness,,M
HCM 246,,John de la Halle,3ad90ed7-806c-4dc0-bbb8-13052f68dd5d,John de la Halle,cbf83697-f97d-42a7-8cb2-2058a42f4e74,,,Neighbor,Neighbor,,,,,,,,M
HCM 2887,,John de la Halle,3ad90ed7-806c-4dc0-bbb8-13052f68dd5d,"John de la alis citizens of Hereford,",f77639e7-d830-49b7-a70a-d9af6eeb6d32,,"role hard to specify| there's a bond given by him and Richard THorgrim to dominus Ralph, now dead",Lease-Holder,,,,,,,,,
HCM 496,,John de la Halle,3ad90ed7-806c-4dc0-bbb8-13052f68dd5d,John de la Uslle de Hereford',49805197-d2fc-40c1-b872-f975ce403de3,,husband to Dionisia|John de la Halle,Principal,,,,,,Principal,,,M
HCM 64,,John de la Halle,3ad90ed7-806c-4dc0-bbb8-13052f68dd5d,"John de la Halle, citizen of Hereford",3ad90ed7-806c-4dc0-bbb8-13052f68dd5d,citizen of Hereford,,Lease-Holder,,,,,,,,,
HCM 1827,,John de la Halle clerk,9f87aa7b-114f-46ce-8a7d-662fa84269e8,"John de la Hal’, deacon,",9f87aa7b-114f-46ce-8a7d-662fa84269e8,deacon,,Witness|Clerical,,TRUE,,,,,Witness,,M
HCM 290,,John de la Hasele,d22201b1-c2a4-4134-9957-32dcdfdeb348,John de la Hasele,d22201b1-c2a4-4134-9957-32dcdfdeb348,,"formerly tenant of Sibil, widow of Grimbald Pauncefot, knight, at Le Hulle in Ledebury Forincec'",Lease-Holder,,,,,,,,,M
HCM 1647,,John de la Haye,90a502d2-e7b8-4883-8a92-548468181264,John de la Hay,90a502d2-e7b8-4883-8a92-548468181264,,,Witness,,,,,,,Witness,,M
HCM 424,,John de la Haye,90a502d2-e7b8-4883-8a92-548468181264,John de la Haye,fa17f9d6-8b2f-47d0-a3d0-95df7c854466,,,Witness,,,,,,,Witness,,M
HCM 430,,John de la Haye,90a502d2-e7b8-4883-8a92-548468181264,"John de la Haye,",f5f2b6df-bac1-4ecd-82aa-4788398038fd,,,Witness,,,,,,,Witness,,M
HCM 2111,,John de la Hethe,a10dc9a7-480a-4e09-97ce-bc16866ad387,"John de la 4 Hethe, knight",a10dc9a7-480a-4e09-97ce-bc16866ad387,knight,dead?,Dead,,,,,,,,,
HCM 2019,,John de la Hulle de Werham,477a4040-4601-4f71-8f27-b6d1aa2c298c,John de la hulle,477a4040-4601-4f71-8f27-b6d1aa2c298c,,bailiff of the king in Hereford with John le Wauter and Hugh Elote (?),Witness|Agent,Agent,,,,,,Witness,,M
HCM 2020,,John de la Hulle de Werham,477a4040-4601-4f71-8f27-b6d1aa2c298c,witnesses: as in No. 2019,9fa80cde-72e2-49f5-9d12-5b0333842b3e0,bailiff of the king in Hereford,,Witness|Collective,,,,Collective,,,Witness,,
HCM 497,,John de la Hulle de Werham,477a4040-4601-4f71-8f27-b6d1aa2c298c,John de la Hulle,28cb1f2b-e6ea-40b3-84df-56fe958d5f42,,,Witness,,,,,,,Witness,,M
HCM 508,,John de la Hulle de Werham,477a4040-4601-4f71-8f27-b6d1aa2c298c,"John de la Hull',",97b29dcf-fde7-49cb-bd12-9e86c16a5d05,,"bailiff of the king in H, with John le Wannter and Hugh Elote",Witness|Agent,Agent,,,,,,Witness,,M
HCM 606,,John de la Hulle de Werham,477a4040-4601-4f71-8f27-b6d1aa2c298c,John de la Hulle de Werham,0e7ea2fd-498a-4e7d-b0f5-8aff246b942d,,aka John de la Hulle de Werham,Neighbor,Neighbor,,,,,,,,M
HCM 607,,John de la Hulle de Werham,477a4040-4601-4f71-8f27-b6d1aa2c298c,John de le Hulle,c7e2b5fb-17fa-4684-9e63-2e97fafca708,,,Neighbor,Neighbor,,,,,,,,M
HCM 608,,John de la Hulle de Werham,477a4040-4601-4f71-8f27-b6d1aa2c298c,John de la Hulle,e03396d8-3a45-4585-9457-705399f8c362,,,Neighbor,Neighbor,,,,,,,,M
HCM 610,,John de la Hulle de Werham,477a4040-4601-4f71-8f27-b6d1aa2c298c,John de la Hulle,38499c2c-62f2-4174-8a53-0f2937878fb9,,,Neighbor,Neighbor,,,,,,,,M
HCM 75,,John de la Hulle de Werham,477a4040-4601-4f71-8f27-b6d1aa2c298c,"John de la Hulle,",6394c160-a1dd-489d-91d1-519c45778595,,fellow bailiff of king in H with John le Wannter and Hugh Elote,Witness|Agent,Agent,,,,,,Witness,,M
RBLR 1605,,John de la Hulle de Werham,477a4040-4601-4f71-8f27-b6d1aa2c298c,Johannes de Hulle,8702f5ac-0320-4b15-a266-bb0894046371,,,Principal,,,,,,Principal,,,M
HCM 1870,,John de la Hyde de Lulham,4e73709e-1c1b-412f-adf7-e82995460003,"John, son of Koger de la Hyde",4e73709e-1c1b-412f-adf7-e82995460003,son of Roger de la Hyde,"formerly husband to Johanna|son of Roger de la Hyde|described later as ""de iulhuam""",Dead,,,,Parent,,,,Dead,M
HCM 1870,,John de la Hyde de Lulham's heir,39e30927-869a-412e-8d44-d9ea59d81305,heir of John de la Hyde de iulhan,39e30927-869a-412e-8d44-d9ea59d81305,,i.e. whoever is or will be heir (after Johanna) to John son of roger de la HYde|de Lulham,Office|Principal,,,,Office,,Principal,,,M
HCM 636,,John de la Lee,e5f47734-59eb-4feb-a6da-45a841941b83,John de la Lee,e5f47734-59eb-4feb-a6da-45a841941b83; c74e44c3-9e89-4a9f-8351-d5c97fd99954,,,Neighbor,Neighbor,,,,,,Witness,,M
HCM 675,,John de la Loude,d40a33d3-ce6e-4129-8626-7138f514f45a,John de la Loude,d40a33d3-ce6e-4129-8626-7138f514f45a,,vicinity of Deweswelle,Witness,,,,,,,Witness,,M
RBLR 4004,,John de la Lowe,1a484f4b-8cb7-4ac9-839b-f400a34d5397,"John de la Lowe, the Official",1a484f4b-8cb7-4ac9-839b-f400a34d5397,the Official,official of the archd of Gloucester,Principal|Clerical|Agent,Agent,TRUE,,,,Principal,,,M
HCM 564,,John de la More,2aa1856b-d323-4e31-8389-0a715468b8bc,John de la More,2aa1856b-d323-4e31-8389-0a715468b8bc,,"father to William, who is husband to Agnes",Patronymic,,,TRUE,,,,,,M
HCM 589,,John de la More,2aa1856b-d323-4e31-8389-0a715468b8bc,John de la More,21df6f9e-d778-4dbd-a993-3233a7f59080,,,Witness,,,,,,,Witness,,M
HCM 104,,John de la More clerk,4bc23c81-80a3-4102-943f-db9453f2df5c,"John de M',",73312377-e4d9-42fd-ae78-167956b26ea8,,"best guess= John de la More; possibly, Molendino?|typescript has just M' (also a Phillip de M'); 1355, p981; Thomas Monyton doc, Hereford;",Witness,,,,,,,Witness,,M
HCM 2622,,John de la More clerk,4bc23c81-80a3-4102-943f-db9453f2df5c,"John de la More, clerk, collector in the diocese of Hereford of the procurations of William de Ragulh'una(?), epal nuncio in oy",4bc23c81-80a3-4102-943f-db9453f2df5c,"clerk, collector in the diocese of Hereford of the procurations of William de Ragulh'una(?), epal nuncio in oy",,Principal|Clerical|Agent,Agent,TRUE,,,,Principal,,,M
HCM 2819,,John de la More clerk,4bc23c81-80a3-4102-943f-db9453f2df5c,"John de : la More, clerk, of the diocese of ixeter, notary penits",8bf054e8-2219-48b6-a3e0-32f44bfa8b01; 947e6277-7794-4641-9f6b-07045b78bb68,"clerk, of the diocese of ixeter, notary penits; notary vaoee",,Witness|Clerical|Scribe,,TRUE,,,Scribe,,Witness,,M
HCM 2856,,John de la More clerk,4bc23c81-80a3-4102-943f-db9453f2df5c,"John dg Ia Meer’,",148f4106-ae1a-43d7-bd34-4ab8ccc0d763,,John de la Meer',Adjudicant,Adjudicant,,,,,,,,M
HCM 44,,John de la More clerk,4bc23c81-80a3-4102-943f-db9453f2df5c,"John de la More, clerk",8715fc44-452a-4bdd-a11f-6e698b43662b,clerk,,Principal|Clerical,,TRUE,,,,Principal,,,M
HCM 2079,,John de la Munede,f8fcbbcf-209d-4f45-8e94-059b49adb570,Jo ela munede,f8fcbbcf-209d-4f45-8e94-059b49adb570,,John de la Munede,Adjudicator,Adjudicant,,,,,,,,M
HCM 1908,,John de la Pathe,19444e02-4b1f-47e7-96ac-9ae4778f3302,John de la Pathe.,19444e02-4b1f-47e7-96ac-9ae4778f3302,,,Witness|Scribe,,,,,Scribe,,Witness,,M
HCM 1306,,John de la Pole,246e07fc-fbe7-4caf-961f-f7004b6ae3c4,"John de 1s Pole,  ormerly canon of the church of Hereford a",246e07fc-fbe7-4caf-961f-f7004b6ae3c4,ormerly canon of the church of Hereford a,formerly canon,Lease-holder|Clerical,Lease-holder,TRUE,,,,,,,M
HCM 2096-em,,John de la Pounde,01ad425b-f560-4b05-952e-b91ee25cd430,"John de la Pounde, chaplain",f661959c-b6e5-482a-ba0d-62bf75c23979,chaplain,,Neighbor|Clerical,Neighbor,TRUE,,,,,,,M
HCM 2316,,John de la Pounde,01ad425b-f560-4b05-952e-b91ee25cd430,"John de Ponte, canon of the church of liereford and rector of the prebendal church of Welinton'",aeb55ebb-fc3b-47b5-8de0-14b516074c10,canon of the church of liereford and rector of the prebendal church of Welinton',,Principal|Clerical,,TRUE,,,,Principal,,,M
HCM 2990,,John de la Pounde,01ad425b-f560-4b05-952e-b91ee25cd430,"John de la Pounde, proctors of magister John de Oe a",00b02cd0-a1a3-44c7-819c-febf53c3ffa6,proctors of magister John de Oe a,"fellow proctor = William de Ross, archd of Shropshire|proctors of John de Ross",Principal|Clerical|Agent,Agent,TRUE,,,,Principal,,,M
HCM 3015,,John de la Pounde,01ad425b-f560-4b05-952e-b91ee25cd430,"ohn de Pounde, priest and vicarechorel of the church of Hereford",9eb73cd0-bbfb-4188-b101-15f673ffe2f8,priest and vicarechorel of the church of Hereford,John de Pounde,Principal|Clerical|Witness,,TRUE,,,,Principal,Witness,,M
HCM 398,,John de la Pounde,01ad425b-f560-4b05-952e-b91ee25cd430,John ae la Pounde,2aa0a311-c79c-4500-9e78-fa5504ab6ab3,,,Neighbor,Neighbor,,,,,,,,M
HCM 399,,John de la Pounde,01ad425b-f560-4b05-952e-b91ee25cd430,John de le Pounde,9f75e1be-a204-4cef-82fa-97b604fcbe06,,,Neighbor,Neighbor,,,,,,,,M
