source,target,person_id,dead,person_name_transcription,named_by,roles,certainty,weight
7309,2426,620d776e-ee05-4e28-a0f2-5c3be5ccb9a7,0,Roger Penk,,Witness,,1
7310,2613,620d776e-ee05-4e28-a0f2-5c3be5ccb9a7,0,"Roger Penk',",,Witness,,1
7311,2454,620d776e-ee05-4e28-a0f2-5c3be5ccb9a7,0,Roger Penk',,Witness,,1
7312,3132,620d776e-ee05-4e28-a0f2-5c3be5ccb9a7,0,"Roger Penek',",,Witness,,1
7313,2818,620d776e-ee05-4e28-a0f2-5c3be5ccb9a7,0,"Roger Penk',",,Witness,,1
7314,2456,620d776e-ee05-4e28-a0f2-5c3be5ccb9a7,0,Roger Penck’,,Witness,,1
7315,3367,0793e9c6-216b-4222-85ee-3cf310933f0d,0,"Roser Pepe, attorneys of Roger Apdinggeolli of the society of Bardi of Florences",,Principal,,1
7316,2764,ff396d37-874c-4b40-886a-cd0f4c8d453f,0,"Roger Pychard, knights",,Witness,,1
7317,2659,ff396d37-874c-4b40-886a-cd0f4c8d453f,0,"Roger Pichard, knights,",,Witness,,1
7318,2812,ff396d37-874c-4b40-886a-cd0f4c8d453f,0,"Roger Pychard, lord of Straddewy",,Principal,,1
7319,2497,030e3a4c-8eff-4824-8790-1d3cb9eb5ecf,0,Roger Pylat of Hommelacy,,Principal,,1
7320,3327,e117f75a-a2e0-433d-a5c1-0341a91a7307,0,Roger Racy,,,,1
7321,3091,e117f75a-a2e0-433d-a5c1-0341a91a7307,0,Roger Racy,,,,1
7322,3096,e117f75a-a2e0-433d-a5c1-0341a91a7307,0,"Roger Racy,",,,,1
7323,3091,a9646bad-487b-4d93-abaa-e1b7cf83f3ea,0,Roger,,Principal,,1
7324,2819,f3957cee-c736-47c1-ba3a-6baab14f3f42,0,"Roger Ragun,",,Witness,,1
7325,2644,f3957cee-c736-47c1-ba3a-6baab14f3f42,0,"Roger Ragon’,",,Witness,,1
7326,2518,f3957cee-c736-47c1-ba3a-6baab14f3f42,0,Roger Ragoun,,Witness,,1
7327,3476,f3957cee-c736-47c1-ba3a-6baab14f3f42,0,Roger Ragoun,,,,1
7328,3476,9de90c8d-edab-48b0-928e-f94cab7984d5,1,"Koger, son of Roger Ragoun",Parent,Principal,,1
7329,3068,94aaf748-7f33-4afd-92fe-80fa46a74748,0,"Roger called Rikeman, friend of of dominus Bartholomew de Batelesmere, knight",,Principal,,1
7330,2705,b7f688dc-1043-4d2d-9d20-d67b8e541eab,0,"Roger Russel,",,Witness,,1
7331,2582,b7f688dc-1043-4d2d-9d20-d67b8e541eab,0,Roger Rossel,,Witness,,1
7332,3136,0e62f173-7aff-4385-b0e1-0d6d35960d0b,0,"Roger son of Adan,",Parent,Scribe|Witness,,2
7333,2369,7fc816f1-12b7-46f5-83be-385b54d1ae31,0,Roger son of Davic,Parent,Witness,,1
7334,2656,3cb35751-bf63-4505-9d26-a9d4c85fa1ed,0,Roger son of Lucas,Parent,,,1
7335,2244,4dacecf2-ea75-4e9c-a145-017dc634262b,0,Roger Spore,,,,1
7336,2385,a7f0e90b-cf7d-4504-abe0-6f771e3243f2,0,"sogee Sprenghose,",,Witness,,1
7337,3133,a7f0e90b-cf7d-4504-abe0-6f771e3243f2,0,"Roger Sprenghos',",,Witness,,1
7338,2618,64a5dee9-1688-435c-8951-e05b5accd215,0,Roger Sweyn,,,,1
7339,2535,e3ef0140-073e-41ee-8a9b-6b9f3bb1cbaa,0,tg Swyft de Parva Thinghull',,Principal,,1
7340,2593,fc3c94f5-92a8-4d0a-8b74-f9560380ac1b,0,Roger the clerk.,,Scribe|Witness,,2
7341,2820,fc3c94f5-92a8-4d0a-8b74-f9560380ac1b,0,Roger the clerk,,Witness,,1
7342,2614,fc3c94f5-92a8-4d0a-8b74-f9560380ac1b,0,Roger the clerk,,Witness,,1
7343,2346,bcb0e21d-7576-4088-825a-65cf5815e142,0,Roger the cook de eeeeees,,Witness,,1
7344,2632,e09e03c2-1f2d-44f3-82e2-c0bdfe892915,0,Roger the marshal,,Witness,,1
7345,2638,e09e03c2-1f2d-44f3-82e2-c0bdfe892915,0,Roger the marshal,,,,1
7346,2637,e09e03c2-1f2d-44f3-82e2-c0bdfe892915,0,Roger the marshall,,Witness,,1
7347,2848,e09e03c2-1f2d-44f3-82e2-c0bdfe892915,0,"Roger the marshal,",,Witness,,1
7348,2444,e09e03c2-1f2d-44f3-82e2-c0bdfe892915,0,Roger the marshal,,Witness,,1
7349,2405,a78020dc-e462-4bd6-b208-55916f59f55f,0,Roger the miller,,,,1
7350,2376,dd24aba4-75da-4729-b2f9-961f30b4f0d6,0,Roger Thuyti,,Scribe|Witness,,2
7351,2378,dd24aba4-75da-4729-b2f9-961f30b4f0d6,0,Roger fhuity,,Witness,,1
7352,2605,dd24aba4-75da-4729-b2f9-961f30b4f0d6,0,Roger Thuyti,,Scribe|Witness,,2
7353,2412,f3879210-83f7-42cb-aea0-db4822b4ac93,0,Roger Tyrel,,,,1
7354,2603,f3879210-83f7-42cb-aea0-db4822b4ac93,0,Roger Tyrel,,,,1
7355,3099,edf95ae2-6f9b-47cd-a8a1-087c0f9c16bf,0,"Roger, vicar of the parish church of Maddelye in the jurisdiction of the deanery of Hereford",,Principal,,1
7356,2591,1cd13bc3-a48e-4b98-bc5d-673b3a5d7b31,0,Roger Wyty de Braynton',,Principal,,1
7357,2532,68b6286b-ecad-44d9-af96-839268052c92,0,"Roger Wynter,",,Witness,,1
7358,3193,edcbc4a3-afaa-4538-9376-e4f03b8c81c6,0,Roman Church,Collective,,,1
7359,2260,c1f2806a-5426-4275-9a92-fc59e49dcee4,0,"Rose, his wife,",,Principal,,1
7360,2487,03d02c22-2486-48d0-9f82-a78c7e857fab,1,Rose his wife,,,,1
7361,3052,97961277-a877-449a-be6e-c06cbd16e0ce,0,Rubinettus the butler,,Principal,,1
7362,3052,41f78fc9-e79e-44b2-85fd-a69d4997063a,0,wife,,Principal,,1
7365,3056,160d73b1-3cd9-40c1-a9bc-d2143d882db1,0,Santorus Se_chu state cnen’,,,,1
7366,3367,8bb56ecb-b98b-4160-be95-5c36c68f273a,0,Scolay Duranti,,Principal,,1
7368,3395,091d191f-d07e-4839-84c0-f6509f2b4d18,0,"Sewallus de Reyli, executors of pogiater Heury de Schorn', formerly canon of the cathedral ¢ of Hereford,",,Principal,,1
7369,2750,4f34b8e6-4f7e-4c79-9bd6-30ce167956bd,0,Seysel Hentlan,,Witness,,1
7370,3471,a5c83018-9d73-4e18-81bb-ffd659045db0,0,sheriff of Gloucestershire,,,,1
7371,3460,a5c83018-9d73-4e18-81bb-ffd659045db0,0,sheriff t,Office,,,1
7372,2610,a5c83018-9d73-4e18-81bb-ffd659045db0,0,the sheriff,Office,,,1
7373,2611,a5c83018-9d73-4e18-81bb-ffd659045db0,0,sheriff of Gloucester,Office,,,1
7377,3470,abc77e41-a114-4c3e-a35e-7b516bb8d36b,0,sheriff of Hereford,Office,Principal,,1
7385,3460,a07d2119-397e-464c-8985-8a65110ca13e,0,Simon eescsese,,Witness,,1
7386,2923,c2406327-1159-439c-a52f-86bbfeb78f36,0,"Simon Basset, escheator in the —e of Gloucester",,,,1
7388,2514,94571323-7b79-444e-92ef-a98df7ddcb8e,0,"Simon de Fromelod',",,Witness,,1
7389,2864,94571323-7b79-444e-92ef-a98df7ddcb8e,0,Simon de Fromelode,,Witness,,1
7390,2776,94571323-7b79-444e-92ef-a98df7ddcb8e,0,"Simon de Fromelode,",,Scribe|Witness,,2
7391,2509,94571323-7b79-444e-92ef-a98df7ddcb8e,0,Simon de Fromelode,,Witness,,1
7392,2863,94571323-7b79-444e-92ef-a98df7ddcb8e,0,"Simon de Fromelode,",,Witness,,1
7393,3270,95ba6f54-2e7b-45b4-9394-fbc066c3757a,1,"aus te. de fiereford', formerly rector of pe El ng » archdeaconr = of ?Newbury",,,,1
7394,3404,4e3b2bcf-d651-4d12-b36c-f51b703e79e7,0,"Simon, erchbishop of Canterbury",,Principal,,1
7395,3016,4e3b2bcf-d651-4d12-b36c-f51b703e79e7,0,"ahs ae eee of Canterbury,",Office,,,1
7396,3449,4e3b2bcf-d651-4d12-b36c-f51b703e79e7,0,"Symon de Islep', official of the court of Canterbury,",,,,1
7397,2438,00e298b8-c8f5-48cf-96bb-c24eb7203c27,0,"Simon de Lodelawe, clerk.",,Scribe|Witness,,2
7398,2437,00e298b8-c8f5-48cf-96bb-c24eb7203c27,0,"Simon de Lodelowe, clerk",,Scribe|Witness,,2
7399,2940,00e298b8-c8f5-48cf-96bb-c24eb7203c27,0,"Simon de Lodelowe, clerk",,Scribe|Witness,,2
7400,2372,00e298b8-c8f5-48cf-96bb-c24eb7203c27,0,"Simon de Lodelawe, clerk.",,Scribe|Witness,,2
7401,2245,00e298b8-c8f5-48cf-96bb-c24eb7203c27,0,Symon de Lodelawe,,Scribe|Witness,,2
7402,2418,00e298b8-c8f5-48cf-96bb-c24eb7203c27,0,"Simon de Lodelawe, clerk",,Scribe|Witness,,2
7403,2392,00e298b8-c8f5-48cf-96bb-c24eb7203c27,0,Symon de Lodelawe the  erke,,Scribe|Witness,,2
7404,2828,00e298b8-c8f5-48cf-96bb-c24eb7203c27,0,"Simon de Lodelawe, clerk.",,Scribe|Witness,,2
7405,2393,00e298b8-c8f5-48cf-96bb-c24eb7203c27,0,Symon de Lodelave the  erke,,Scribe|Witness,,2
7406,2400,00e298b8-c8f5-48cf-96bb-c24eb7203c27,0,Simon de Lodelawe.,,Scribe|Witness,,2
7407,2402,00e298b8-c8f5-48cf-96bb-c24eb7203c27,0,Simon de Lodel,,Scribe|Witness,,2
7408,2403,00e298b8-c8f5-48cf-96bb-c24eb7203c27,0,"Symon de Lodelawe, the clerke",,Scribe|Witness,,2
7409,2405,00e298b8-c8f5-48cf-96bb-c24eb7203c27,0,"simon de Lodelawe, clerk",,Scribe|Witness,,2
7410,2825,00e298b8-c8f5-48cf-96bb-c24eb7203c27,0,"Simon de Ledelawe, clerk",,Scribe|Witness,,2
7411,2452,00e298b8-c8f5-48cf-96bb-c24eb7203c27,0,"Symon de Lodelawe, clerk.",,Scribe|Witness,,2
7412,2835,00e298b8-c8f5-48cf-96bb-c24eb7203c27,0,"Simon de Lodelawe, clerk",,Scribe|Witness,,2
7413,2426,00e298b8-c8f5-48cf-96bb-c24eb7203c27,0,Simon de Llodelawe,,Scribe|Witness,,2
7414,2409,00e298b8-c8f5-48cf-96bb-c24eb7203c27,0,"Symon de Lodelawe, clerk.",,Scribe|Witness,,2
7415,2811,00e298b8-c8f5-48cf-96bb-c24eb7203c27,0,"Simon de Lodelawe,  : clerk.",,Scribe|Witness,,2
7416,2410,00e298b8-c8f5-48cf-96bb-c24eb7203c27,0,Simon de Lodelawe the clerk.,,Scribe|Witness,,2
7417,2432,00e298b8-c8f5-48cf-96bb-c24eb7203c27,0,"Symon de Lodelawe, clerk",,Scribe|Witness,,2
7418,2433,00e298b8-c8f5-48cf-96bb-c24eb7203c27,0,"Symon de Lodelswe, clerk",,Scribe|Witness,,2
7419,2434,00e298b8-c8f5-48cf-96bb-c24eb7203c27,0,"Symon de Lodelawe, clerk.",,Scribe|Witness,,2
7420,2826,00e298b8-c8f5-48cf-96bb-c24eb7203c27,0,"Symon de Lodelawe, clerk",,Scribe|Witness,,2
7421,2435,00e298b8-c8f5-48cf-96bb-c24eb7203c27,0,Symon de Lodelawe.,,Scribe|Witness,,2
7422,2822,00e298b8-c8f5-48cf-96bb-c24eb7203c27,0,"Symon de Lodeiswe, clerk.",,Scribe|Witness,,2
7423,2818,00e298b8-c8f5-48cf-96bb-c24eb7203c27,0,"Symon de Lodelave, clerk",,Scribe|Witness,,2
7424,2631,00e298b8-c8f5-48cf-96bb-c24eb7203c27,0,"Simon de Lodelawe, clerk",,Scribe|Witness,,2
7425,2375,67b2b854-f208-45ea-85f9-b3bd574a093b,0,"Symon de Mactesdon',",,,,1
7426,2806,6fb30a62-6cb0-45d9-9083-3669426582d9,0,Simon de Norton',,Witness,,1
7427,2769,6fb30a62-6cb0-45d9-9083-3669426582d9,0,Simon de Norton’,,Witness,,1
7428,2430,6fb30a62-6cb0-45d9-9083-3669426582d9,0,Symon son of Adam,Parent,Witness,,1
7429,2556,e4efc3d2-0169-4ef0-a45a-6b4c57cded73,0,Symon de Radenore,,Principal,,1
7430,2558,e4efc3d2-0169-4ef0-a45a-6b4c57cded73,0,Symon de Radenore,,Principal,,1
7431,3090,e4efc3d2-0169-4ef0-a45a-6b4c57cded73,0,Simon de Radenore,,Witness,,1
7432,3361,1aebb831-53d2-4fe9-aace-eeba223c8ef9,0,Simon de Scheluyng',,Principal,,1
7433,2593,06471ce3-d008-417c-b4aa-e8188f7cb62f,0,"Simon de Thrcokemarton',",,Witness,,1
7434,2820,06471ce3-d008-417c-b4aa-e8188f7cb62f,0,Simon de Throkemarton',,Witness,,1
7435,2614,06471ce3-d008-417c-b4aa-e8188f7cb62f,0,Symon de frokemarton,,Witness,,1
7436,2260,955cea6c-0ef3-426e-a85c-3a676a8ec335,0,Simon de Thurkeleston',,Principal,,1
7437,2662,f3c720c1-8e09-42d7-ab9d-fc3fd5b7374d,0,Simon de Terburuilla,,,,1
7439,2699,e4af6a22-2b3d-4a36-84ad-bf2694473cbb,0,"Simon le Bruyn, citizens of Hereford",,,,1
7440,2373,573b6598-477e-4747-94ba-1ff6b9b2bc51,0,Symon le parear',,,,1
7441,2582,573b6598-477e-4747-94ba-1ff6b9b2bc51,0,Simon le Parkar,,Witness,,1
7442,2823,8a81fe2f-6b91-4a89-b9da-c0b615ef5475,0,"Simon le Poer de Morton’,",,Witness,,1
7443,2498,2685d7a2-eb71-4718-8ec5-85d456110d4e,0,Simon le smyth.,,Scribe|Witness,,2
7446,2783,0957542a-465d-4275-b033-2531287a0dc1,0,Simon Passen',,Witness,,1
7447,2488,e6fcdfff-e275-481a-97eb-75882809c3d6,0,Simon Thirgrin,,Scribe|Witness,,2
7448,3423,248aeb0e-f2fc-48ee-bbaf-318779b5af61,0,"Stephen, abbot, and convent of St. Martin of Seez",Collective,Principal,,1
7449,3077,1269b1b9-6055-4146-a538-75c06c748804,0,Stephen wre,,Witness,,1
7450,2404,8c028b66-45ed-455d-af6c-87ea800ae8c5,0,Stephen son of Adam atte Halle of Cronebroke,Parent,Principal,,1
7451,2241,8c028b66-45ed-455d-af6c-87ea800ae8c5,0,Stephen de Cronebroc,,Principal,,1
7452,2630,d73d5fe1-d97a-4568-a0b6-df6950117028,0,"Stephen Benastre, canon.",,Principal,,1
7453,2497,223205d3-34ec-40b2-99e5-b476a6d19014,0,Stephen Cald ‘,,Witness,,1
7454,2600,b0e957fe-639b-438f-a913-17d73d0906b4,0,“Stephen de Bruneshope,,Witness,,1
7455,2813,b0e957fe-639b-438f-a913-17d73d0906b4,0,Stephen de Bbrunhop',,Witness,,1
7456,2394,d4e4d976-9213-4c53-9af3-ce96d34bcefe,0,Stephen de Buford!,,,,1
7457,2759,f972d2c0-33f9-48c3-8b73-16d7c044e473,0,"Stephen de Buterleye, lord of Buterleye",,,,1
7458,2759,4c55f6d7-5b5b-4e30-8f96-daebc88b8775,0,"son of Stephen de Buterleye, lord of Buterleye",Office|Parent,Witness,,1
7459,3016,eea9d737-346d-41a3-8d41-d9479ba89deb,0,"Stephen de Hull’, canon and subdelegate",,Principal,,1
7460,3452,eea9d737-346d-41a3-8d41-d9479ba89deb,0,"Stephen de Hull’, canon and subdelegate",,Principal,,1
7461,3084,e2ecbda9-0e7a-43ea-b6ca-acfa8f71079c,0,"Stephen de  Ketelbury,",,Witness,,1
7462,3086,e2ecbda9-0e7a-43ea-b6ca-acfa8f71079c,0,Stephen de |/Ketelbury,,Witness,,1
7463,2453,f367be1c-9ae4-4da8-879d-3da113b3a4de,0,Stephen de Grene,,Witness,,1
7464,2436,f367be1c-9ae4-4da8-879d-3da113b3a4de,0,Stephen de la Grene,,,,1
7465,2387,0dd718d8-cc74-4c6d-8cfc-03cd3e54c807,0,Stephen de la were,,Witness,,1
7466,3087,2399191a-7427-400e-91fb-b36b3c53a34a,0,"Stephen, dean",,Witness,,1
7467,2650,2399191a-7427-400e-91fb-b36b3c53a34a,0,"Stephen de Ledebury, dean of the cathedral chureh of Hereford, and the chapter of the same place",Collective,Principal,,1
7468,2654,2399191a-7427-400e-91fb-b36b3c53a34a,0,"‘Stephen de Ledeburi, dean of the cathedral church of Hereford, and the chapter of the same",Collective,Principal,,1
7469,2780,2399191a-7427-400e-91fb-b36b3c53a34a,0,"Stephen, desn, and the chapter of the cathedral church of Hereford",Collective,Principal,,1
7470,2700,2399191a-7427-400e-91fb-b36b3c53a34a,0,"S[tephen], dean of flereford, and the chapter of the same place",Collective,Principal,,1
7471,2779,2399191a-7427-400e-91fb-b36b3c53a34a,0,"Stephen, desn, and the chapter of the cathedral church of Hereford",Collective,Principal,,1
7472,2697,2399191a-7427-400e-91fb-b36b3c53a34a,0,"Sueuee de Ledebur', dean of Hereford, and the chapter of the same church",Collective,Principal,,1
7473,2774,2399191a-7427-400e-91fb-b36b3c53a34a,0,"Stephan, dean, and the chapter of the cathedral church of Hereford",Collective,Principal,,1
7474,2775,2399191a-7427-400e-91fb-b36b3c53a34a,0,"Stephen, dean, and chapter of Hereford",Collective,Principal,,1
7475,2723,2399191a-7427-400e-91fb-b36b3c53a34a,0,"Stephen, deen of the eathedral chureh of Hereford, and the chapter of the same",Collective,Principal,,1
7476,3094,2399191a-7427-400e-91fb-b36b3c53a34a,0,"Sapien de Ledebury, dean,",,Witness,,1
7477,2277,2399191a-7427-400e-91fb-b36b3c53a34a,0,"Stephen, dean, and chapter of Hereford",Collective,Principal,,1
7478,2254,2399191a-7427-400e-91fb-b36b3c53a34a,0,"S., dean, and ouvert of the church of Hereford, to whom the church lugwardyn is appropriated;",Collective,Principal,,1
7479,2701,2399191a-7427-400e-91fb-b36b3c53a34a,0,"Stephen de Ledebury, dean, and chepter of the cathedral church of Hereford",Collective,Principal|Witness,,2
7480,3007,2399191a-7427-400e-91fb-b36b3c53a34a,0,"Stephen de Ledebur', dean of Hereford",,Principal,,1
7481,2773,2399191a-7427-400e-91fb-b36b3c53a34a,0,"i peg dean, and chapter of Hereford",Collective,Principal,,1
7482,2686,2399191a-7427-400e-91fb-b36b3c53a34a,0,"Stephen de Ledebury, dean of the cathedral church of Hereford",,Principal,,1
7483,2503,2399191a-7427-400e-91fb-b36b3c53a34a,0,"Stephen, dean of the cathedral church of Hereford, and the chapter of the same place",Collective,Principal,,1
7484,2793,2399191a-7427-400e-91fb-b36b3c53a34a,0,"Stephen, dean, and the chapter of the church of St, Bthelbert of Hereford",Collective,Principal,,1
7485,2796,2399191a-7427-400e-91fb-b36b3c53a34a,0,"wee dean, and the chapter af the church of",Collective,Principal,,1
7486,2799,2399191a-7427-400e-91fb-b36b3c53a34a,0,"Stephen, deen, and the chapter of the church of Hereford;",Collective,Principal,,1
7487,3250,2399191a-7427-400e-91fb-b36b3c53a34a,0,"Stephen, dean, and the chapter of the aforesaid church,",Collective,Principal,,1
7488,2653,2399191a-7427-400e-91fb-b36b3c53a34a,0,"Stephen, dean of the cathedral church of Hereford, and the chapter of the same place",Collective,Principal,,1
7489,3023,9850a9a6-b051-4a73-9f96-314c750d1242,0,"dean of the church of St, Ethelbert of Hereford and his ey",,Principal,,1
7490,3418,2399191a-7427-400e-91fb-b36b3c53a34a,0,"Step de Ledebur', dean of the cathedral church 0 eford",,Witness,,1
7491,2314,2399191a-7427-400e-91fb-b36b3c53a34a,0,"Stephen, dean, and the chapter of the church of Hereford.",Office,Principal,,1
7492,2777,2399191a-7427-400e-91fb-b36b3c53a34a,0,"Stephen, dean, and chapter of Hereford;",Office,Principal,,1
7493,2794,2399191a-7427-400e-91fb-b36b3c53a34a,0,"Stepheng dean, and the chapter of the cathedral church of Hereford",Office,Principal,,1
7494,2292,2399191a-7427-400e-91fb-b36b3c53a34a,0,"Stephen, dean of the church of Si. Ethelbert et Hereford, and the chepter of the same",Collective,Principal,,1
7495,2707,9850a9a6-b051-4a73-9f96-314c750d1242,0,"Stephen de Ledebur', dean of the church of Hereford, and the chapter of the same place",Collective,Principal,,1
7496,2362,9850a9a6-b051-4a73-9f96-314c750d1242,0,"Stephen de Ledebur', dean of the church of Hereford, and the chapter of the same place",,,,1
7497,3152,2399191a-7427-400e-91fb-b36b3c53a34a,0,"btephen de Ledebury, dean of Hereford",,,,1
7499,2253,9850a9a6-b051-4a73-9f96-314c750d1242,0,Og re ae and the chapter of Hereford,Collective,Principal,,1
7500,2699,2399191a-7427-400e-91fb-b36b3c53a34a,0,"Stephen de Ledebury, dean of the church of St. Ethelbert of Hereford, and the chapter of the same",Collective,Principal|Witness,,2
7501,2511,2399191a-7427-400e-91fb-b36b3c53a34a,0,"Stephen, dean, and the chapter of Hereford",Collective,Principal|Witness,,2
7502,2512,2399191a-7427-400e-91fb-b36b3c53a34a,0,"Stephen de Ledebury, dean",,Witness,,1
7504,2548,2399191a-7427-400e-91fb-b36b3c53a34a,0,"Stephen de Ledebury, dean of the cathedral church",,Witness,,1
7505,3097,2399191a-7427-400e-91fb-b36b3c53a34a,0,"dean, who was sbsent,",Office,,,1
7506,3099,2399191a-7427-400e-91fb-b36b3c53a34a,0,"Stephen de Ledebury, dean",,Witness,,1
7507,2595,7dcc32e8-472e-46cb-ac7f-7552a3077b3d,0,“tephen de Lodelawe;,,,,1
7508,3135,7aca71e9-0059-41d0-9e3a-6ec71fecd005,0,e Mas one,,Witness,,1
7509,2309,7aca71e9-0059-41d0-9e3a-6ec71fecd005,0,Stephen de Masintone,,Witness,,1
7510,3140,7aca71e9-0059-41d0-9e3a-6ec71fecd005,0,Stephen de Masyntone,,Witness,,1
7511,2281,7aca71e9-0059-41d0-9e3a-6ec71fecd005,0,"Stephen de wasinton' ,",,Witness,,1
7512,2829,7aca71e9-0059-41d0-9e3a-6ec71fecd005,0,— de Masintone,,Witness,,1
7513,2406,7aca71e9-0059-41d0-9e3a-6ec71fecd005,0,"sephes de Masinton',",,Witness,,1
7514,2407,7aca71e9-0059-41d0-9e3a-6ec71fecd005,0,"Stephen de Masyntone,",,Witness,,1
7515,2408,7aca71e9-0059-41d0-9e3a-6ec71fecd005,0,"Stephen de Masindon',",,Witness,,1
7516,2612,7aca71e9-0059-41d0-9e3a-6ec71fecd005,0,Stephen de Masinton',,Witness,,1
7517,2418,04555938-da6e-4557-8fe8-515d5e7886f7,0,"Stephen de Mongomery,",,Witness,,1
7518,2510,85d0cc4a-0a38-4704-b5f9-c1691ee63435,0,"Stephen de Seggesbaruue of aylestone,",,Witness,,1
7519,3145,80c46309-25eb-41e2-8a49-cb6914d6b046,0,Stephen de Skydemor'’,,,,1
7520,2629,cd0af2af-3c2d-4f93-8e90-d4e8cce04ef4,0,"Stephen de Strettone, clerk.",,Scribe|Witness,,2
7521,2217,5d1380e6-f016-43b5-b35b-48ca054486e1,0,"Stephen de Thanet’, canons of the cathedral church of Hereford",,Witness,,1
7522,2232,5d1380e6-f016-43b5-b35b-48ca054486e1,1,"Stephen de Thansto, formerly dean of Hereford,",,,,1
7524,3261,27e3a32a-cc5d-438e-9c95-0b63c4626c19,0,"Stephen de Weketon', prior of Leominster, collector of the tenth",,Principal,,1
7525,2483,f66e8655-4435-495e-b7f7-4e114ed91c0b,0,Stephen de Wygemore,,Witness,,1
7526,3131,10e7bdb8-bb1b-44d4-8642-97c0047ff3d1,1,Stephen de  Wolfputte;,,,,1
7527,2453,73dd102a-7458-4b6b-8eda-709f2f1ad7eb,0,Stephenson of John de Wormetone,Parent,,,1
7528,2615,73dd102a-7458-4b6b-8eda-709f2f1ad7eb,0,Stephen son of John de wormetone,Parent,Principal,,1
7529,3341,7c2d6cbd-e3a2-4830-844c-6afa4506a81d,0,Stephen de Wyk',,Principal,,1
7530,2504,c3d4825c-0fb7-41c2-bff8-17ae437c55d8,0,"Stephen Estker,",,Witness,,1
7531,2505,c3d4825c-0fb7-41c2-bff8-17ae437c55d8,0,Stephen meee,,Witness,,1
7532,3144,c3d4825c-0fb7-41c2-bff8-17ae437c55d8,0,the same as in HCM 1798,,,,1
7533,2533,c3d4825c-0fb7-41c2-bff8-17ae437c55d8,0,Stephen Eseger,,Witness,,1
7534,2700,e1689e44-3145-4b28-9655-3c64f24042ae,0,Stephen,,,,1
7537,2599,e8ec2200-43e2-4d02-92ee-d5991072c6e8,0,Stephen le Crumpe,,Witness,,1
7538,2514,a4e618a9-12b9-4432-bdb3-7f037c1d346d,0,Stephen le Granger,,Witness,,1
7539,2864,a4e618a9-12b9-4432-bdb3-7f037c1d346d,0,"wen le Granger,",,Witness,,1
7540,2509,a4e618a9-12b9-4432-bdb3-7f037c1d346d,0,Stephen le Granger,,Witness,,1
7541,2863,a4e618a9-12b9-4432-bdb3-7f037c1d346d,0,stephen le Granger,,Witness,,1
7542,2646,f331a219-246a-49b7-af97-1b0de1e09589,0,"oeaptes le Yunge, Master of the Hospital of Saint Katherine of Ledebury",,Principal,,1
7543,2781,f331a219-246a-49b7-af97-1b0de1e09589,0,"Stephen le Ioeuene, Master of the Hospital of Saint Katherine of Ledebur', and the brethren of the same place",Collective,Principal,,1
7544,3045,f331a219-246a-49b7-af97-1b0de1e09589,0,"peuple le Yunge, Master of the Hospital of Saint Katherine of Ledebur'",,Principal,,1
7546,3069,eb8508bf-50a5-416c-8627-ef3f714038e1,0,"Stephen Norman, subexecutor of the said magister Petrus Guillelmi",,,,1
7547,3450,eb8508bf-50a5-416c-8627-ef3f714038e1,0,"Stephen Noreman, clerk,",,Principal|Witness,,2
7548,3066,eb8508bf-50a5-416c-8627-ef3f714038e1,0,Stephen Normal,,Witness,,1
7549,2453,75f7c790-a4f3-4c2f-9a76-7b9d65599094,0,Stephen son of William Payn;,Parent,Principal,,1
7550,2434,75f7c790-a4f3-4c2f-9a76-7b9d65599094,0,‘Stephen Payn de Doweswalle,,Principal,,1
7551,2827,75f7c790-a4f3-4c2f-9a76-7b9d65599094,0,Stephen Payn,,Scribe|Witness,,2
7552,2615,75f7c790-a4f3-4c2f-9a76-7b9d65599094,0,Stephen son of William Payn de Deuiswalle,Parent,Principal,,1
7553,2861,2519c5b7-238d-4b8a-8113-9badece88f90,0,"Stephen, rector of the church of Bonevilleston'",,Principal,,1
7554,3019,4461630c-251f-4077-8e8d-8b236d7b85c0,0,"Stephen, rector of the church of Dunre",,Principal,,1
7556,3035,cada6f40-048a-4aa6-9ed7-1a4ad01db4ff,0,", anti son of Adam",Parent,Witness,,1
7557,2431,84dc91aa-563f-4b50-adcb-3606f656e1ab,0,stephen son of the reeve,Parent,Witness,,1
7558,2827,84dc91aa-563f-4b50-adcb-3606f656e1ab,0,Stephet son of the reeve,Parent,Witness,,1
7559,2431,3a3ff54b-4b09-4b51-b6ed-991c786057f1,0,"the reeve,",Office,,,1
7560,2827,3a3ff54b-4b09-4b51-b6ed-991c786057f1,0,"the reeve,",Office,,,1
7561,2843,9f24bd54-14fb-4f96-82bb-1299fb9a9575,0,Stephen,,,,1
7562,2469,9f24bd54-14fb-4f96-82bb-1299fb9a9575,0,"Stephen,",,,,1
7563,2601,9f24bd54-14fb-4f96-82bb-1299fb9a9575,0,Stephen [...],,,,1
7564,2397,5a9bba04-5429-4165-a638-108bdc956b0e,0,Stephen the chaplain,,,,1
7565,3451,022358fc-a835-4b93-9c65-976da10a9405,0,"Stephan the cook,",,,,1
7566,2597,d3198cad-3c72-4409-8f67-f33a67aa2e7b,0,Stephen the dyer (tinctos),,Witness,,1
7567,2608,d3198cad-3c72-4409-8f67-f33a67aa2e7b,0,stephen the dyer,,Witness,,1
7568,2749,d3198cad-3c72-4409-8f67-f33a67aa2e7b,0,"Stephen the dyer,",,Witness,,1
